idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
32,ilp_prod,8,140,Cannot be determined without using an ILP solver.,0,84,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_ocp7yhzh/main.py"", line 12, in <module>\n    output = f(profit=[14, 12, 21, 20], consumption=[[2, 8, 5, 2], [1, 5, 1, 1], [2, 7, 2, 1], [4, 4, 7, 3]], capacity=[19, 30, 21, 23], upper_bounds=[5, 3, 3, 7])\n  File ""/tmp/cot_exec_ocp7yhzh/main.py"", line 5, in f\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, upBound=upper_bounds)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 461, in dicts\n    d[i] = LpVariable(\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 296, in __init__\n    if not math.isfinite(self.upBound):\nTypeError: must be real number, not list\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1606910228729248}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [14, 12, 21, 20]
consumption (rows=resources) = [[2, 8, 5, 2], [1, 5, 1, 1], [2, 7, 2, 1], [4, 4, 7, 3]]
capacity = [19, 30, 21, 23]
upper_bounds = [5, 3, 3, 7]"
33,mul,16,3527204658730189658130982018005,,0,2953327560243205,0,"{'ok': True, 'value': 3527204658730189658130982018005, 'stdout': '3527204658730189658130982018005\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08997273445129395}",1,Compute: 1194315424476561 * 2953327560243205
34,sub,2,3,3,1,3,1,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09256434440612793}",1,Compute: 70 - 67
35,sub,16,1386385565949954,1386425566950054,0,1386385565949954,1,"{'ok': True, 'value': 1386385565949954, 'stdout': '1386385565949954\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08933758735656738}",1,Compute: 6139542448248142 - 4753156882298188
36,ilp_assign,8,27,Cannot be determined without implementing the Hungarian Algorithm.,0,7,0,"{'ok': True, 'value': 0, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/da20ac0c1eae42b4a2caf4451219d320-pulp.mps -timeMode elapsed -branch -printingOptions all -solution /tmp/da20ac0c1eae42b4a2caf4451219d320-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 12 COLUMNS\nAt line 167 RHS\nAt line 175 BOUNDS\nAt line 225 ENDATA\nProblem MODEL has 7 rows, 49 columns and 49 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 0 - 0.00 seconds\nCgl0004I processed model has 0 rows, 0 columns (0 integer (0 of which binary)) and 0 elements\nCbc3007W No integer variables - nothing to do\nCuts at root node changed objective from 0 to -1.79769e+308\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                0.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1865: UserWarning: Overwriting previously set objective.\n  warnings.warn(""Overwriting previously set objective."")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.1733872890472412}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[9, 18, 3, 24, 3, 1, 21], [1, 10, 12, 16, 16, 5, 4], [17, 11, 3, 17, 22, 6, 6], [5, 5, 11, 10, 4, 23, 17], [20, 10, 5, 7, 5, 18, 24], [2, 11, 20, 22, 18, 24, 23], [7, 6, 10, 14, 18, 6, 2]]"
37,mul,2,792,792,1,792,1,"{'ok': True, 'value': 792, 'stdout': '792\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08981990814208984}",1,Compute: 36 * 22
38,rod,8,104,,0,1,0,"{'ok': True, 'value': 104, 'stdout': '104\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1102912425994873}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [13, 3, 19, 18, 8, 19, 3, 9]"
39,mul,32,933058940594409483106026576782626484136805655352357089359818165,,0,93297696697667946186977842738778,0,"{'ok': True, 'value': 933058940594409483106026576782626484136805655352357089359818165, 'stdout': '933058940594409483106026576782626484136805655352357089359818165\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0971364974975586}",1,Compute: 60784038988464698940510274382295 * 15350393888294933773473982786387
40,mul,16,4776427689790819439143442462598,,0,47896897667946986975846739779993,0,"{'ok': True, 'value': 4776427689790819439143442462598, 'stdout': '4776427689790819439143442462598\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11429953575134277}",1,Compute: 2245551597158723 * 2127062097274626
41,ilp_partition,32,0,,0,87,0,"{'ok': True, 'value': 500, 'stdout': '500\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09627056121826172}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [80, 31, 14, 72, 46, 21, 15, 6, 91, 41, 55, 94, 45, 33, 85, 81, 8, 79, 56, 54, 49, 46, 38, 44]"
42,add,16,8042457542408649,18816244123702374,0,7042457542408649,0,"{'ok': True, 'value': 8042457542408649, 'stdout': '8042457542408649\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09161901473999023}",1,Compute: 1219852872370237 + 6822604670038412
43,knap,4,28,41,0,24,0,"{'ok': True, 'value': 28, 'stdout': '28\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08990931510925293}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 2, 5, 1]
V = [15, 13, 8, 13]
C = 5"
44,ilp_assign,2,8,8,1,5,0,"{'ok': True, 'value': 0, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/6baad187ed874bf8a280399b5f01479b-pulp.mps -timeMode elapsed -branch -printingOptions all -solution /tmp/6baad187ed874bf8a280399b5f01479b-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 9 COLUMNS\nAt line 27 RHS\nAt line 32 BOUNDS\nAt line 38 ENDATA\nProblem MODEL has 4 rows, 5 columns and 8 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nProblem is infeasible - 0.00 seconds\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_ven_hnre/main.py"", line 16, in <module>\n    output = f([[5, 6], [2, 3]])\n  File ""/tmp/cot_exec_ven_hnre/main.py"", line 14, in f\n    return int(pulp.value(prob.objective))\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/utilities.py"", line 24, in value\n    return x.value()\nAttributeError: \'NoneType\' object has no attribute \'value\'\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.19423556327819824}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 6], [2, 3]]"
45,knap,4,26,26,1,22,0,"{'ok': True, 'value': 26, 'stdout': '26\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1046450138092041}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 4, 7, 8]
V = [12, 14, 12, 1]
C = 12"
46,lcs,32,19,12,0,10,0,"{'ok': True, 'value': 19, 'stdout': '19\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10486650466918945}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dbddacaccacadaccbcdacadbbccddabd""
T = ""acbbcdcadcbaaccdcccccaabcccadcddc"""
47,ilp_partition,8,0,23,0,1,0,"{'ok': True, 'value': 18, 'stdout': '18\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1305863857269287}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [23, 22, 8, 9, 3, 22, 15, 14]"
48,add,32,117739381102452970074683183155435,117739381092452969074683182855435,0,117739381092452969074683183155435,0,"{'ok': True, 'value': 117739381102452970074683183155435, 'stdout': '117739381102452970074683183155435\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10877752304077148}",1,Compute: 78689403305010146773129329507166 + 39049977797442823301553853648269
49,ilp_partition,4,1,9,0,11,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11468124389648438}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [12, 9, 8, 4]"
50,add,8,193244451,99739151,0,193244451,1,"{'ok': True, 'value': 193244451, 'stdout': '193244451\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0958259105682373}",1,Compute: 98560063 + 94684388
51,mul,2,5394,5394,1,5394,1,"{'ok': True, 'value': 5394, 'stdout': '5394\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11233735084533691}",1,Compute: 93 * 58
52,ilp_prod,2,36,,0,32,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_h1k5aduv/main.py"", line 12, in <module>\n    output = f(profit=[4, 8], consumption=[[1, 2], [2, 1]], capacity=[9, 10], upper_bounds=[5, 4])\n  File ""/tmp/cot_exec_h1k5aduv/main.py"", line 4, in f\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, upBound=upper_bounds)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 461, in dicts\n    d[i] = LpVariable(\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 296, in __init__\n    if not math.isfinite(self.upBound):\nTypeError: must be real number, not list\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1610879898071289}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [4, 8]
consumption (rows=resources) = [[1, 2], [2, 1]]
capacity = [9, 10]
upper_bounds = [5, 4]"
53,ilp_assign,2,10,9,0,5,0,"{'ok': True, 'value': 0, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/ae1bb07c8aeb42578f4d8565bbf2100c-pulp.mps -timeMode elapsed -branch -printingOptions all -solution /tmp/ae1bb07c8aeb42578f4d8565bbf2100c-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 9 COLUMNS\nAt line 27 RHS\nAt line 32 BOUNDS\nAt line 38 ENDATA\nProblem MODEL has 4 rows, 5 columns and 8 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nProblem is infeasible - 0.00 seconds\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_sq2uu50l/main.py"", line 16, in <module>\n    output = f([[6, 6], [5, 4]])\n  File ""/tmp/cot_exec_sq2uu50l/main.py"", line 14, in f\n    return int(pulp.value(prob.objective))\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/utilities.py"", line 24, in value\n    return x.value()\nAttributeError: \'NoneType\' object has no attribute \'value\'\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.17290782928466797}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 6], [5, 4]]"
54,ilp_partition,2,1,11,0,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09232163429260254}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 5, 4, 5]"
55,knap,2,9,9,1,1,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09904193878173828}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [1, 1, 1]
V = [9, 1, 7]
C = 1"
56,knap,2,17,17,1,0,0,"{'ok': True, 'value': 17, 'stdout': '17\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09620547294616699}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [2, 4, 1]
V = [9, 4, 8]
C = 3"
57,add,2,109,109,1,109,1,"{'ok': True, 'value': 109, 'stdout': '109\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09018969535827637}",1,Compute: 27 + 82
58,rod,4,24,31,0,10,0,"{'ok': True, 'value': 24, 'stdout': '24\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11333489418029785}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [6, 8, 10, 1]"
59,add,8,140405618,141468888,0,140405618,1,"{'ok': True, 'value': 140405618, 'stdout': '140405618\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09437942504882812}",1,Compute: 87288736 + 53116882
60,ilp_partition,32,1,5,0,91,0,"{'ok': True, 'value': 585, 'stdout': '585\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09971189498901367}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [57, 90, 31, 82, 79, 67, 19, 8, 44, 87, 15, 66, 23, 70, 83, 81, 63, 44, 91, 16, 75, 3, 62, 27]"
61,lcs,4,2,2,1,3,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09922909736633301}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcda""
T = ""acdb"""
62,ilp_prod,32,259,Cannot be determined without a linear programming solver,0,377,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_jd1ao6mp/main.py"", line 13, in <module>\n    output = f(profit=[70, 9, 49, 6, 13, 20], consumption=[[26, 24, 16, 7, 22, 18], [1, 21, 8, 23, 9, 18], [26, 6, 31, 27, 26, 20], [15, 20, 9, 4, 8, 12]], capacity=[94, 91, 119, 99], upper_bounds=[3, 3, 3, 3, 4, 5])\n  File ""/tmp/cot_exec_jd1ao6mp/main.py"", line 6, in f\n    x = LpVariable.dicts(""x"", range(num_products), lowBound=0, upBound=upper_bounds)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 461, in dicts\n    d[i] = LpVariable(\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 296, in __init__\n    if not math.isfinite(self.upBound):\nTypeError: must be real number, not list\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.17637300491333008}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [70, 9, 49, 6, 13, 20]
consumption (rows=resources) = [[26, 24, 16, 7, 22, 18], [1, 21, 8, 23, 9, 18], [26, 6, 31, 27, 26, 20], [15, 20, 9, 4, 8, 12]]
capacity = [94, 91, 119, 99]
upper_bounds = [3, 3, 3, 3, 4, 5]"
63,rod,32,2208,,0,29,0,"{'ok': True, 'value': 2208, 'stdout': '2208\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09766864776611328}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [69, 20, 8, 65, 42, 68, 89, 18, 83, 28, 41, 80, 64, 62, 43, 16, 17, 18, 90, 33, 29, 12, 82, 69, 90, 7, 73, 23, 88, 15, 29, 73]"
64,ilp_assign,4,14,Cannot be determined,0,0,0,"{'ok': True, 'value': 0, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/79ea60e7052b4fe1af6be7c4efc3b6a7-pulp.mps -timeMode elapsed -branch -printingOptions all -solution /tmp/79ea60e7052b4fe1af6be7c4efc3b6a7-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 9 COLUMNS\nAt line 62 RHS\nAt line 67 BOUNDS\nAt line 84 ENDATA\nProblem MODEL has 4 rows, 16 columns and 16 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 0 - 0.00 seconds\nCgl0004I processed model has 0 rows, 0 columns (0 integer (0 of which binary)) and 0 elements\nCbc3007W No integer variables - nothing to do\nCuts at root node changed objective from 0 to -1.79769e+308\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                0.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1865: UserWarning: Overwriting previously set objective.\n  warnings.warn(""Overwriting previously set objective."")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.18032145500183105}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[8, 2, 1, 5], [7, 6, 7, 4], [5, 2, 5, 12], [9, 4, 10, 7]]"
65,add,32,129302595152566548356289438340150,57742876982567158650286468064250,0,129302575152566548656379438064250,0,"{'ok': True, 'value': 129302595152566548356289438340150, 'stdout': '129302595152566548356289438340150\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10259771347045898}",1,Compute: 49791797293737222049719465811371 + 79510797858829326306569972528779
66,add,4,12600,12590,0,12600,1,"{'ok': True, 'value': 12600, 'stdout': '12600\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09621381759643555}",1,Compute: 4977 + 7623
67,lcs,8,3,4,0,3,1,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11102867126464844}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bdbdadcd""
T = ""cdcabbc"""
68,sub,32,403257310764053332220849939935,4031257311763952932219252013635,0,4031257310764052832221272013635,0,"{'ok': True, 'value': 403257310764053332220849939935, 'stdout': '403257310764053332220849939935\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09672808647155762}",1,Compute: 21785364149572650623752430355193 - 21382106838808597291531580415258
69,rod,2,8,8,1,5,0,"{'ok': True, 'value': 8, 'stdout': '8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10828804969787598}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [4, 5]"
70,mul,4,76422030,76419030,0,76800630,0,"{'ok': True, 'value': 76422030, 'stdout': '76422030\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09713912010192871}",1,Compute: 8191 * 9330
71,sub,32,17346391666549688986202674363293,17446391666550689006202674363293,0,17346391666550689086202774363293,0,"{'ok': True, 'value': 17346391666549688986202674363293, 'stdout': '17346391666549688986202674363293\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10237860679626465}",1,Compute: 43031698351296180736531863475027 - 25685306684746491750329189111734
72,ilp_assign,4,17,Cannot be determined without implementing the Hungarian Algorithm,0,11,0,"{'ok': True, 'value': 0, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/33adc90ec1a049e2a04807f793b6aa07-pulp.mps -timeMode elapsed -branch -printingOptions all -solution /tmp/33adc90ec1a049e2a04807f793b6aa07-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 9 COLUMNS\nAt line 62 RHS\nAt line 67 BOUNDS\nAt line 84 ENDATA\nProblem MODEL has 4 rows, 16 columns and 16 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 0 - 0.00 seconds\nCgl0004I processed model has 0 rows, 0 columns (0 integer (0 of which binary)) and 0 elements\nCbc3007W No integer variables - nothing to do\nCuts at root node changed objective from 0 to -1.79769e+308\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                0.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1865: UserWarning: Overwriting previously set objective.\n  warnings.warn(""Overwriting previously set objective."")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.18346476554870605}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[1, 4, 1, 7], [3, 1, 12, 3], [8, 12, 9, 11], [7, 9, 4, 11]]"
73,add,4,11622,11622,1,11622,1,"{'ok': True, 'value': 11622, 'stdout': '11622\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08182954788208008}",1,Compute: 7788 + 3834
74,rod,8,52,,0,8,0,"{'ok': True, 'value': 52, 'stdout': '52\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09791946411132812}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [3, 13, 5, 5, 11, 4, 20, 19]"
75,mul,16,24273894224953126137837060099032,24409698697084675552,0,552,0,"{'ok': True, 'value': 24273894224953126137837060099032, 'stdout': '24273894224953126137837060099032\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08865761756896973}",1,Compute: 4395870722466373 * 5521976363156984
76,knap,16,529,,0,0,0,"{'ok': True, 'value': 529, 'stdout': '529\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09674859046936035}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [19, 7, 2, 8, 1, 19, 9, 5, 24, 20, 28, 23, 21, 1, 8, 29]
V = [58, 45, 40, 52, 44, 64, 15, 49, 49, 27, 1, 36, 26, 60, 53, 40]
C = 112"
77,lcs,4,1,1,1,2,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09297823905944824}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bbab""
T = ""bdccd"""
