idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
141,ilp_prod,0,72,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 17, 18, 11]
consumption (rows=resources) = [[3, 4, 2, 8], [6, 5, 4, 5]]
capacity = [22, 17]
upper_bounds = [3, 3, 4, 3]"
142,ilp_prod,0,124,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [19, 17, 15]
consumption (rows=resources) = [[3, 1, 1], [6, 8, 3]]
capacity = [24, 28]
upper_bounds = [4, 3, 8]"
143,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 19, 11, 13, 10, 8, 10, 14, 12]"
144,sub,8,22250519,22250519,1,22250519,1,22250519,1,Compute: 88758006 - 66507487
145,rod,0,138,42,0,42,0,138,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 6
P = [23, 23, 17, 13, 4, 16]"
146,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 13, 15, 10, 18, 9, 12, 5, 16, 2]"
147,rod,0,138,42,0,42,0,138,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 6
P = [23, 21, 13, 22, 2, 25]"
148,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [17, 3, 14, 12, 5, 15, 13, 20, 11, 10, 16]"
149,ilp_prod,0,73,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [16, 8, 19]
consumption (rows=resources) = [[6, 1, 4], [5, 7, 3], [4, 5, 1]]
capacity = [15, 28, 19]
upper_bounds = [3, 3, 3]"
150,knap,0,153,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [16, 13, 1, 13, 18, 18, 15, 6, 12, 2]
V = [24, 23, 29, 16, 35, 20, 6, 29, 23, 13]
C = 57"
151,lcs,0,5,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cbbabcdac""
T = ""bdacacbabab"""
152,mul,12,77675971188876582588000,77699999999998000000,0,7769999999998000000,0,77675971188876582588000,1,Compute: 202998560160 * 382642966175
153,ilp_assign,0,25,42,0,4,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[13, 7, 5, 6], [18, 20, 3, 11], [13, 7, 6, 2], [15, 7, 13, 4]]"
154,ilp_prod,0,158,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 16, 15]
consumption (rows=resources) = [[5, 1, 5], [8, 1, 6]]
capacity = [19, 27]
upper_bounds = [3, 8, 3]"
155,mul,8,2233498180741476,2228999999999978,0,2229999999999999,0,2233498180741476,1,Compute: 25847292 * 86411303
156,sub,12,445221646322,445221646322,1,445221646322,1,445221646322,1,Compute: 961516357013 - 516294710691
157,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [19, 12, 10, 12, 11, 12, 1, 4, 13, 10, 9]"
158,rod,0,108,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 9
P = [12, 23, 19, 14, 9, 20, 5, 10, 19]"
159,ilp_assign,0,38,42,0,11,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[16, 7, 12, 20, 15], [4, 11, 11, 13, 13], [10, 3, 8, 15, 18], [12, 14, 14, 14, 19], [9, 6, 5, 2, 11]]"
160,mul,12,80528500236135317504016,80899999999999999999,0,8099999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0,,0,Compute: 164505731464 * 489517900194
161,rod,0,126,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 9
P = [14, 25, 1, 21, 13, 5, 14, 5, 2]"
162,ilp_assign,0,24,42,0,11,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[12, 11, 12, 9], [19, 5, 1, 8], [9, 16, 20, 18], [1, 11, 1, 6]]"
163,mul,8,3355758139937625,3354999999976250,0,33549999999997225,0,3355758139937625,1,Compute: 44624025 * 75200705
164,knap,0,69,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 11, 3, 6, 16, 18]
V = [3, 3, 13, 23, 24, 33]
C = 29"
165,add,10,11864685183,11864685183,1,11864685183,1,11864685183,1,Compute: 6102589964 + 5762095219
166,ilp_prod,0,175,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [10, 17, 18]
consumption (rows=resources) = [[6, 3, 2], [3, 1, 4]]
capacity = [26, 27]
upper_bounds = [4, 8, 6]"
167,add,12,859568325330,859568325330,1,859568325330,1,859568325330,1,Compute: 520396698329 + 339171627001
168,add,8,173997575,173997575,1,173997575,1,173997575,1,Compute: 94660762 + 79336813
169,ilp_prod,0,56,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [16, 14]
consumption (rows=resources) = [[7, 2], [7, 3], [4, 7]]
capacity = [25, 12, 28]
upper_bounds = [3, 4]"
170,ilp_assign,0,26,42,0,0,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[19, 14, 16], [6, 7, 19], [15, 4, 13]]"
171,ilp_assign,0,16,42,0,18,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[15, 16, 4, 19], [16, 19, 3, 2], [2, 1, 9, 2], [9, 10, 6, 18]]"
172,add,10,7213388026,7213388026,1,7213388026,1,7213388026,1,Compute: 5481743788 + 1731644238
173,ilp_partition,0,1,42,0,0,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [10, 9, 11, 17, 1, 5, 18, 2]"
174,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ccddabda""
T = ""bbcdcadcb"""
175,mul,12,99893346259087835054644,999999999999,0,9999999999999,0,99893346259087835054644,1,Compute: 392491767277 * 254510679172
176,sub,12,113937584435,-486062415565,0,1139375844335,0,113937584435,1,Compute: 641999612542 - 528062028107
177,rod,0,112,42,0,42,0,112,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 7
P = [16, 20, 14, 9, 17, 25, 4]"
178,mul,8,2026444463288960,20299999999680,0,2021476121920,0,2026444463288960,1,Compute: 92200966 * 21978560
179,add,10,12703172729,12703172729,1,12703172729,1,12703172729,1,Compute: 9328658927 + 3374513802
180,rod,0,60,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 9
P = [1, 9, 20, 16, 15, 8, 9, 11, 25]"
181,rod,0,200,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [25, 22, 23, 14, 22, 18, 20, 13]"
182,ilp_prod,0,119,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [11, 19, 17]
consumption (rows=resources) = [[2, 1, 2], [5, 8, 4], [5, 7, 3]]
capacity = [30, 29, 22]
upper_bounds = [4, 3, 7]"
183,ilp_assign,0,8,42,0,1,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[2, 1, 19], [10, 4, 15], [3, 1, 2]]"
184,ilp_prod,0,93,42,0,22,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [13, 9, 13, 16]
consumption (rows=resources) = [[5, 4, 4, 1], [2, 4, 5, 3], [6, 4, 3, 1]]
capacity = [29, 17, 22]
upper_bounds = [3, 4, 3, 5]"
185,ilp_prod,0,79,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [9, 19, 11]
consumption (rows=resources) = [[8, 5, 4], [3, 4, 5], [2, 2, 4]]
capacity = [23, 26, 16]
upper_bounds = [3, 4, 4]"
186,ilp_prod,0,45,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [7, 8, 15]
consumption (rows=resources) = [[8, 5, 4], [6, 4, 3], [3, 5, 4]]
capacity = [23, 10, 23]
upper_bounds = [3, 3, 3]"
187,add,8,128637475,1316510475,0,128637475,1,128637475,1,Compute: 93859516 + 34777959
188,ilp_prod,0,18,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [9, 7, 7]
consumption (rows=resources) = [[3, 8, 7], [4, 5, 7]]
capacity = [18, 10]
upper_bounds = [3, 3, 3]"
189,sub,8,4922721,4922721,1,4922721,1,4922721,1,Compute: 32775962 - 27853241
190,sub,8,38257919,38257919,1,38257919,1,38257919,1,Compute: 49668030 - 11410111
191,sub,10,12698501,11696573,0,112994701,0,12698501,1,Compute: 2363292806 - 2350594305
192,knap,0,115,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 9, 3, 11, 1, 6, 11, 8, 11]
V = [17, 17, 20, 32, 27, 1, 19, 11, 19]
C = 31"
193,sub,8,21208328,21208328,1,21208328,1,21208328,1,Compute: 63925147 - 42716819
194,rod,0,98,42,0,42,0,98,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 7
P = [14, 5, 8, 23, 25, 22, 12]"
195,add,8,172366264,172366264,1,172366264,1,172366264,1,Compute: 83921254 + 88445010
196,lcs,0,5,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcbdbbaadb""
T = ""dcbad"""
197,ilp_partition,0,0,42,0,0,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 1, 3, 3, 5, 18, 9, 2]"
198,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [10, 18, 4, 10, 17, 4, 7, 15, 13]"
199,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bbcddbd""
T = ""cdabaaaad"""
200,mul,8,1764747354869488,1759079867640088,0,1760897976960888,0,1764747354869488,1,Compute: 25996972 * 67882804
201,ilp_assign,0,16,42,0,8,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[15, 9, 4, 10], [5, 3, 14, 13], [1, 16, 19, 5], [18, 13, 16, 8]]"
202,knap,0,63,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [12, 12, 12, 14, 7, 10]
V = [15, 21, 26, 25, 12, 1]
C = 33"
203,ilp_assign,0,14,42,0,42,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[9, 13, 9], [4, 9, 1], [4, 4, 15]]"
204,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bbbccaacd""
T = ""bcccb"""
205,rod,0,54,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 9
P = [4, 5, 18, 22, 23, 13, 21, 20, 18]"
206,knap,0,119,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [11, 9, 12, 2, 3, 8, 9, 13]
V = [36, 19, 37, 40, 6, 5, 11, 18]
C = 33"
207,add,12,1671048257261,1671048257261,1,1671048257261,1,1671048257261,1,Compute: 768073557096 + 902974700165
208,lcs,0,3,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dadcdd""
T = ""dabdbb"""
209,ilp_assign,0,21,42,0,8,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[2, 5, 18, 14, 18], [13, 18, 9, 19, 2], [7, 7, 10, 13, 10], [17, 1, 19, 9, 7], [18, 17, 18, 6, 8]]"
210,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 11, 5, 7, 13, 4, 4, 11, 5, 16, 17, 15]"
211,rod,0,110,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 5
P = [22, 11, 20, 20, 21]"
212,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [18, 17, 8, 6, 17, 2, 13, 9, 7, 11, 7, 4]"
213,lcs,0,3,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""daada""
T = ""aacdcdbb"""
214,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [10, 5, 15, 2, 2, 10, 6, 1, 20, 11, 1, 5, 9]"
215,knap,0,140,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [15, 7, 16, 11, 5, 13, 14, 2, 4, 12]
V = [1, 17, 35, 4, 20, 25, 1, 21, 22, 20]
C = 49"
216,knap,0,86,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [7, 15, 10, 8, 16, 17, 12]
V = [21, 26, 5, 13, 39, 12, 13]
C = 42"
217,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""accdcca""
T = ""ddccdc"""
218,ilp_prod,0,51,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [11, 13, 17]
consumption (rows=resources) = [[1, 1, 3], [8, 7, 5], [6, 7, 6]]
capacity = [29, 16, 19]
upper_bounds = [3, 3, 3]"
219,knap,0,116,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [7, 8, 4, 5, 17, 4, 9]
V = [30, 13, 4, 24, 30, 22, 40]
C = 27"
220,rod,0,112,42,0,42,0,112,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [14, 12, 18, 7, 7, 3, 5, 8]"
221,mul,8,258830733987500,258599962500,0,258699962750,0,258830733987500,1,Compute: 20083750 * 12887570
222,add,8,101321998,100957,0,101321998,1,101321998,1,Compute: 31505383 + 69816615
223,ilp_assign,0,29,42,0,9,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[12, 15, 13, 18], [13, 10, 8, 12], [18, 18, 17, 8], [9, 1, 3, 9]]"
224,ilp_prod,0,24,42,0,1,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [5, 12]
consumption (rows=resources) = [[3, 7], [7, 4], [5, 3]]
capacity = [16, 15, 12]
upper_bounds = [3, 3]"
225,sub,8,7614805,761695,0,7614705,0,7614805,1,Compute: 99981127 - 92366322
226,rod,0,90,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 9
P = [10, 16, 14, 14, 3, 6, 7, 25, 22]"
227,knap,0,134,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [16, 18, 12, 5, 16, 3, 17, 11]
V = [37, 20, 39, 21, 37, 6, 31, 22]
C = 49"
228,sub,10,2110907761,2110907761,1,2110907761,1,2110907761,1,Compute: 4194777577 - 2083869816
229,rod,0,60,42,0,42,0,60,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 5
P = [12, 9, 10, 18, 10]"
230,mul,12,477819562339048058224417,4789764289767847727677,0,47897999999999999999,0,477819562339048058224417,1,Compute: 816800128699 * 584989577683
231,sub,8,33552581,33552581,1,33552581,1,33552581,1,Compute: 49693274 - 16140693
232,ilp_assign,0,26,42,0,13,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[13, 5, 19], [7, 16, 13], [16, 4, 14]]"
233,rod,0,192,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [24, 19, 11, 18, 12, 5, 23, 1]"
234,knap,0,148,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [2, 7, 3, 11, 4, 3, 5, 10, 14, 11]
V = [15, 2, 12, 33, 37, 24, 20, 19, 25, 27]
C = 35"
235,ilp_assign,0,29,42,0,16,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[8, 15, 9, 13, 12], [13, 19, 8, 13, 20], [4, 6, 20, 12, 3], [1, 14, 19, 16, 2], [15, 4, 8, 15, 12]]"
236,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cadbdcba""
T = ""ccdcb"""
237,mul,10,50043519872814220927,5020999999999999,0,5020997679777777777,0,50043519872814220927,1,Compute: 6484305301 * 7717637827
238,rod,0,120,42,0,42,0,120,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [15, 18, 2, 9, 17, 6, 24, 23]"
239,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [15, 11, 9, 4, 12, 2, 10, 7, 19, 4, 20, 9, 1, 9]"
240,mul,12,127775271991673854183455,12785999999999999999,0,1279089779787760605,0,127775271991673854183455,1,Compute: 548970345579 * 232754415645
241,mul,8,6379269054321376,6360999999999536,0,636099999999936,0,6379269054321376,1,Compute: 96763552 * 65926363
242,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [17, 2, 13, 4, 10, 14, 15, 4, 18, 14, 14, 1, 9, 20]"
243,rod,0,200,42,0,42,0,200,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [25, 11, 19, 24, 2, 17, 15, 5]"
244,add,8,144251161,144251161,1,144251161,1,144251161,1,Compute: 94470316 + 49780845
245,sub,8,5890509,589079,0,5890509,1,5890509,1,Compute: 36958034 - 31067525
246,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 20, 17, 13, 4, 4, 19, 19, 1, 13, 3, 16, 7, 12]"
247,sub,12,280662927230,280662927230,1,280662927230,1,280662927230,1,Compute: 806841477767 - 526178550537
248,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cbbdbacb""
T = ""cddcabbc"""
249,knap,0,110,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [11, 5, 12, 4, 13, 12, 17]
V = [37, 13, 26, 29, 10, 31, 16]
C = 37"
250,ilp_prod,0,94,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 11, 12]
consumption (rows=resources) = [[3, 2, 5], [1, 1, 6]]
capacity = [19, 16]
upper_bounds = [6, 8, 3]"
251,lcs,0,3,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aadddbb""
T = ""bdbcbd"""
252,ilp_assign,0,29,42,0,4,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[20, 5, 18, 8], [20, 1, 8, 16], [12, 5, 14, 11], [14, 20, 15, 4]]"
253,ilp_assign,0,27,42,0,1,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[13, 6, 9, 19, 9], [16, 1, 6, 16, 4], [8, 5, 4, 13, 2], [6, 3, 4, 15, 18], [15, 1, 2, 9, 2]]"
254,add,8,92984528,92984528,1,92984528,1,92984528,1,Compute: 63326766 + 29657762
255,ilp_prod,0,34,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 11]
consumption (rows=resources) = [[6, 5], [8, 4]]
capacity = [16, 19]
upper_bounds = [3, 3]"
256,knap,0,108,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [17, 7, 13, 15, 4, 11, 9]
V = [9, 11, 22, 9, 12, 40, 34]
C = 38"
257,ilp_prod,0,48,42,0,2,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [13, 11, 9]
consumption (rows=resources) = [[1, 7, 1], [5, 1, 7]]
capacity = [20, 13]
upper_bounds = [3, 3, 3]"
258,ilp_assign,0,10,42,0,15,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[15, 10, 4, 8], [4, 7, 1, 7], [5, 20, 20, 1], [15, 1, 18, 8]]"
259,ilp_assign,0,38,42,0,0,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[4, 2, 9, 14, 5], [12, 4, 2, 13, 20], [20, 8, 6, 18, 19], [16, 6, 12, 20, 13], [17, 19, 6, 11, 17]]"
260,knap,0,199,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 15, 5, 15, 4, 18, 4, 18, 11]
V = [21, 32, 36, 22, 38, 21, 36, 38, 30]
C = 48"
261,sub,10,4331994225,4331994225,1,4331994225,1,4331994225,1,Compute: 6187620014 - 1855625789
262,add,10,8125463385,8125463385,1,8125463385,1,8125463385,1,Compute: 1490445119 + 6635018266
263,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [13, 13, 20, 14, 18, 17, 14, 16, 9, 16, 5, 7]"
264,add,10,9145898184,9145908184,0,9145898184,1,9145898184,1,Compute: 5387264885 + 3758633299
265,sub,12,265217951958,-279242048082,0,-279282508042,0,265217951958,1,Compute: 604960510044 - 339742558086
266,mul,8,827791596632237,827688292777777,0,827627702777777,0,827791596632237,1,Compute: 75229373 * 11003569
267,rod,0,48,42,0,42,0,48,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 6
P = [8, 16, 19, 4, 6, 16]"
268,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [7, 19, 12, 6, 9, 4, 3, 10, 8, 13, 10, 18, 5, 10]"
269,add,8,140284526,140284526,1,140284526,1,140284526,1,Compute: 61497950 + 78786576
270,ilp_prod,0,40,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [13, 5, 5, 9]
consumption (rows=resources) = [[8, 3, 6, 2], [4, 3, 3, 7], [3, 6, 4, 3]]
capacity = [14, 29, 13]
upper_bounds = [3, 3, 3, 4]"
271,lcs,0,5,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcdabbcbba""
T = ""dbbddbaa"""
272,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 19, 13, 16, 15, 4, 8, 20, 12, 2, 3, 8, 6]"
273,ilp_assign,0,26,42,0,5,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[2, 17, 10, 17], [11, 7, 7, 8], [8, 13, 12, 9], [1, 16, 17, 5]]"
274,rod,0,40,42,0,42,0,40,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [5, 1, 12, 5, 5, 10, 1, 16]"
275,rod,0,90,42,0,42,0,90,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 5
P = [18, 22, 24, 4, 25]"
276,ilp_assign,0,27,42,0,1,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[10, 8, 10, 17, 15], [11, 3, 3, 3, 8], [4, 17, 15, 18, 15], [1, 20, 6, 15, 14], [18, 4, 7, 1, 8]]"
277,knap,0,72,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [14, 3, 9, 7, 8, 5, 5]
V = [14, 2, 11, 32, 24, 12, 4]
C = 25"
278,knap,0,210,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [10, 14, 16, 12, 1, 16, 1, 4, 14, 11]
V = [22, 5, 27, 13, 33, 32, 39, 37, 36, 33]
C = 49"
