idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
203,sub,2,39,17,0,39,1,"{'ok': True, 'value': 39, 'stdout': '39\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07221293449401855}",1,Compute: 56 - 17
204,lcs,32,18,10,0,1,0,"{'ok': True, 'value': 18, 'stdout': '18\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09464764595031738}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cdadadcdccccddaabcccaabbdbbbbbdd""
T = ""ccdbbbacaaccddabcbabddbadbcccbba"""
205,lcs,2,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08337831497192383}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aa""
T = ""bb"""
206,ilp_assign,8,38,46,0,1,0,"{'ok': True, 'value': 38, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/080b05d0957440629907c7bc36c97064-pulp.mps -timeMode elapsed -branch -printingOptions all -solution /tmp/080b05d0957440629907c7bc36c97064-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 19 COLUMNS\nAt line 265 RHS\nAt line 280 BOUNDS\nAt line 330 ENDATA\nProblem MODEL has 14 rows, 49 columns and 98 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 38 - 0.00 seconds\nCgl0004I processed model has 14 rows, 49 columns (49 integer (49 of which binary)) and 98 elements\nCutoff increment increased from 1e-05 to 0.9999\nCbc0038I Initial state - 0 integers unsatisfied sum - 0\nCbc0038I Solution found of 38\nCbc0038I Before mini branch and bound, 49 integers at bound fixed and 0 continuous\nCbc0038I Mini branch and bound did not improve solution (0.00 seconds)\nCbc0038I After 0.00 seconds - Feasibility pump exiting with objective of 38 - took 0.00 seconds\nCbc0012I Integer solution of 38 found by feasibility pump after 0 iterations and 0 nodes (0.00 seconds)\nCbc0001I Search completed - best objective 38, took 0 iterations and 0 nodes (0.00 seconds)\nCbc0035I Maximum depth 0, 0 variables fixed on reduced cost\nCuts at root node changed objective from 38 to 38\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                38.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\nMinimum total cost: 38.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.17689132690429688}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[19, 16, 5, 18, 10, 18, 2], [24, 8, 1, 10, 17, 7, 6], [11, 14, 9, 13, 20, 6, 5], [20, 22, 4, 2, 23, 1, 24], [3, 9, 12, 10, 5, 24, 14], [7, 13, 8, 8, 9, 10, 14], [12, 19, 8, 24, 11, 17, 21]]"
207,ilp_partition,8,1,1,1,3,0,"{'ok': True, 'value': 105, 'stdout': '105\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07943916320800781}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [22, 23, 9, 22, 14, 21, 15, 3]"
208,ilp_partition,4,0,1,0,18,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07308483123779297}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [8, 5, 3, 6]"
209,sub,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0773928165435791}",1,Compute: 61 - 60
210,knap,8,84,114,0,6,0,"{'ok': True, 'value': 84, 'stdout': '84\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08294558525085449}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [1, 11, 12, 10, 6, 11, 6, 15]
V = [4, 14, 23, 32, 11, 17, 14, 7]
C = 36"
211,mul,32,1945493347232350383034369596228834033663084564355599530906209200,194888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,0,1973433446949431333563729868239522180,0,"{'ok': True, 'value': 1945493347232350383034369596228834033663084564355599530906209200, 'stdout': '1945493347232350383034369596228834033663084564355599530906209200\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07463765144348145}",1,Compute: 31961216125726952985394655953180 * 60870441837359855267973132629940
212,mul,16,41187725348529622897617918950240,342,0,4089032344873424869684444880,0,"{'ok': True, 'value': 41187725348529622897617918950240, 'stdout': '41187725348529622897617918950240\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07339859008789062}",1,Compute: 5408186286349720 * 7615811136625892
213,ilp_partition,2,1,0,0,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07303500175476074}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 3, 2, 5]"
214,ilp_prod,8,96,105,0,3,0,"{'ok': True, 'value': 6, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/b24e2b75e5344068bdde19380a8b609f-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/b24e2b75e5344068bdde19380a8b609f-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 21 COLUMNS\nAt line 98 RHS\nAt line 115 BOUNDS\nAt line 120 ENDATA\nProblem MODEL has 16 rows, 4 columns and 64 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 6 - 0.00 seconds\nCgl0004I processed model has 0 rows, 0 columns (0 integer (0 of which binary)) and 0 elements\nCbc3007W No integer variables - nothing to do\nCuts at root node changed objective from -6 to -1.79769e+308\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                6.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n6.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.16007113456726074}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 23, 21, 4]
consumption (rows=resources) = [[7, 5, 7, 3], [5, 3, 8, 3], [4, 1, 3, 3], [3, 2, 2, 3]]
capacity = [23, 20, 22, 28]
upper_bounds = [3, 4, 3, 6]"
215,lcs,8,5,5,1,0,0,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08603310585021973}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bdbdbbab""
T = ""ccddbaab"""
216,rod,2,12,12,1,6,0,"{'ok': True, 'value': 12, 'stdout': '12\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07652783393859863}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [6, 6]"
217,rod,4,18,4,0,4,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_3xv3lsu9/main.py"", line 20, in <module>\n    output = rod_cutting(P, N)\n  File ""/tmp/cot_exec_3xv3lsu9/main.py"", line 10, in rod_cutting\n    revenue[i] = max(revenue[i], P[j] + revenue[i - j])\nIndexError: list index out of range\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.0899665355682373}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [1, 9, 5, 4]"
218,add,16,8009759273311331,9365115162042921,0,8009759273311331,1,"{'ok': True, 'value': 8009759273311331, 'stdout': '8009759273311331\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07289552688598633}",1,Compute: 5702983950341482 + 2306775322969849
219,mul,4,52989720,0,0,52689200,0,"{'ok': True, 'value': 52989720, 'stdout': '52989720\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07734370231628418}",1,Compute: 5572 * 9510
220,sub,4,6319,6319,1,6319,1,"{'ok': True, 'value': 6319, 'stdout': '6319\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07377958297729492}",1,Compute: 8245 - 1926
221,knap,8,108,100,0,0,0,"{'ok': True, 'value': 108, 'stdout': '108\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07292485237121582}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [16, 3, 10, 8, 16, 3, 10, 15]
V = [1, 12, 1, 24, 18, 27, 25, 20]
C = 40"
222,lcs,32,18,10,0,0,0,"{'ok': True, 'value': 18, 'stdout': '18\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08305644989013672}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""adcaadccdddcababdabbcdccabadaccb""
T = ""dabddbccdbaccbccdbbbccbacbbbaca"""
223,sub,16,517755349924523,5417753350024523,0,5177553350024523,0,"{'ok': True, 'value': 517755349924523, 'stdout': '517755349924523\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07324743270874023}",1,Compute: 6199918896164979 - 5682163546240456
224,ilp_prod,2,14,30,0,21,0,"{'ok': True, 'value': 14, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/42560b0b533e4a8a9cfe4efbb6a8320a-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/42560b0b533e4a8a9cfe4efbb6a8320a-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 7 COLUMNS\nAt line 18 RHS\nAt line 21 BOUNDS\nAt line 24 ENDATA\nProblem MODEL has 2 rows, 2 columns and 4 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 14 - 0.00 seconds\nCgl0004I processed model has 0 rows, 0 columns (0 integer (0 of which binary)) and 0 elements\nCbc3007W No integer variables - nothing to do\nCuts at root node changed objective from -14 to -1.79769e+308\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                14.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n14.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.1609649658203125}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [7, 6]
consumption (rows=resources) = [[2, 3], [3, 2]]
capacity = [8, 6]
upper_bounds = [3, 3]"
225,add,4,12099,12114,0,12099,1,"{'ok': True, 'value': 12099, 'stdout': '12099\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07747817039489746}",1,Compute: 6306 + 5793
226,ilp_partition,4,0,0,1,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07751059532165527}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [2, 1, 8, 9]"
227,knap,8,69,100,0,0,0,"{'ok': True, 'value': 69, 'stdout': '69\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07316780090332031}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 7, 11, 14, 5, 7, 11, 2]
V = [6, 1, 16, 26, 19, 11, 18, 13]
C = 30"
228,ilp_partition,4,1,1,1,1,1,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07268905639648438}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [7, 12, 8, 2]"
229,mul,2,574,574,1,574,1,"{'ok': True, 'value': 574, 'stdout': '574\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07192683219909668}",1,Compute: 14 * 41
230,ilp_assign,16,75,105,0,114,0,"{'ok': True, 'value': 75, 'stdout': '75\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3799722194671631}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[31, 29, 47, 24, 34, 31, 21], [45, 27, 39, 7, 47, 18, 46], [47, 37, 15, 23, 48, 37, 8], [35, 45, 16, 43, 18, 6, 33], [7, 11, 28, 31, 48, 1, 28], [10, 5, 22, 6, 45, 4, 2], [27, 4, 45, 25, 19, 7, 17]]"
231,knap,16,507,134,0,8,0,"{'ok': True, 'value': 507, 'stdout': '507\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07504153251647949}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [8, 10, 3, 31, 4, 1, 24, 26, 25, 3, 12, 11, 24, 27, 28, 31]
V = [39, 14, 26, 54, 60, 57, 5, 9, 61, 63, 39, 54, 1, 45, 32, 54]
C = 134"
232,rod,4,16,16,1,5,0,"{'ok': True, 'value': 16, 'stdout': '16\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08500385284423828}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [4, 7, 12, 5]"
233,ilp_partition,2,3,1,0,1,0,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07397627830505371}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 5, 5, 4]"
234,ilp_prod,32,372,1000,0,1008,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_0bdlr82d/main.py"", line 10, in <module>\n    prob += lpSum([profit[j] * x[j] for j in range(6)])\n  File ""/tmp/cot_exec_0bdlr82d/main.py"", line 10, in <listcomp>\n    prob += lpSum([profit[j] * x[j] for j in range(6)])\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.15566492080688477}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [19, 87, 55, 47, 93, 37]
consumption (rows=resources) = [[3, 11, 26, 32, 22, 26], [20, 9, 3, 9, 1, 19], [22, 19, 21, 14, 21, 30], [11, 29, 19, 14, 12, 21]]
capacity = [113, 88, 91, 128]
upper_bounds = [4, 4, 4, 3, 4, 3]"
235,add,2,149,149,1,149,1,"{'ok': True, 'value': 149, 'stdout': '149\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07555103302001953}",1,Compute: 74 + 75
236,lcs,16,7,6,0,0,0,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0834650993347168}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cbbbddddccdacdcc""
T = ""dcbadcdbabbabaabc"""
237,ilp_assign,4,13,10,0,21,0,"{'ok': True, 'value': 13, 'stdout': '13\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3873155117034912}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 3, 7, 9], [5, 2, 3, 6], [6, 1, 1, 3], [5, 5, 12, 4]]"
238,ilp_partition,4,2,0,0,1,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08134722709655762}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 1, 2, 9]"
239,mul,4,11154080,11000000,0,10986880,0,"{'ok': True, 'value': 11154080, 'stdout': '11154080\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08343338966369629}",1,Compute: 8660 * 1288
240,ilp_assign,4,16,0,0,26,0,"{'ok': True, 'value': 16, 'stdout': '16\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3966538906097412}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[12, 12, 6, 9], [6, 11, 11, 7], [2, 12, 11, 6], [5, 1, 4, 2]]"
241,ilp_partition,32,0,10,0,69,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.20653176307678223}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [33, 76, 80, 6, 61, 15, 20, 69, 2, 81, 30, 15, 69, 93, 53, 69, 40, 4, 3, 62, 50, 52, 67, 80]"
242,mul,2,2925,2925,1,2925,1,"{'ok': True, 'value': 2925, 'stdout': '2925\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07507538795471191}",1,Compute: 39 * 75
243,rod,32,2112,1050,0,0,0,"{'ok': True, 'value': 2112, 'stdout': '2112\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08190464973449707}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [66, 29, 55, 77, 30, 76, 85, 94, 19, 41, 27, 2, 24, 36, 70, 88, 66, 14, 7, 8, 80, 32, 1, 50, 50, 41, 32, 64, 65, 95, 66, 17]"
244,sub,16,5509770467159495,5509769467159495,0,5509765467159495,0,"{'ok': True, 'value': 5509770467159495, 'stdout': '5509770467159495\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08533644676208496}",1,Compute: 7865042189542084 - 2355271722382589
245,lcs,16,8,5,0,0,0,"{'ok': True, 'value': 8, 'stdout': '8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08331918716430664}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""baabacdcacaccabd""
T = ""cccdacbdbdcdbda"""
246,lcs,8,3,4,0,0,0,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07495832443237305}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bbbcbcbd""
T = ""cabaddd"""
247,knap,2,7,13,0,0,0,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07646989822387695}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [2, 3, 3]
V = [3, 7, 6]
C = 4"
248,ilp_assign,8,34,54,0,36,0,"{'ok': True, 'value': 34, 'stdout': '34\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.35993027687072754}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[14, 22, 15, 24, 14, 16, 4], [9, 11, 4, 15, 11, 14, 3], [6, 12, 7, 5, 13, 20, 18], [13, 16, 3, 8, 11, 3, 18], [18, 22, 1, 21, 2, 15, 20], [4, 7, 17, 18, 19, 3, 16], [16, 12, 14, 12, 17, 17, 4]]"
249,ilp_partition,32,0,1,0,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07596945762634277}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [29, 66, 27, 6, 3, 40, 39, 29, 58, 32, 63, 69, 14, 61, 82, 28, 32, 56, 35, 15, 92, 34, 5, 49]"
250,mul,8,1219159979556680,11818546000,0,1212335436840,0,"{'ok': True, 'value': 1219159979556680, 'stdout': '1219159979556680\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08161449432373047}",1,Compute: 68185460 * 17880058
251,sub,4,1763,1763,1,1763,1,"{'ok': True, 'value': 1763, 'stdout': '1763\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0713810920715332}",1,Compute: 2886 - 1123
252,mul,8,1185379881178680,873862160,0,120800165044680,0,"{'ok': True, 'value': 1185379881178680, 'stdout': '1185379881178680\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07280421257019043}",1,Compute: 54626385 * 21699768
253,lcs,4,2,3,0,0,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0815887451171875}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcac""
T = ""cab"""
254,sub,32,77183316061247400924161467692445,77183316061247400920888687702445,0,77183316061247400924161467702445,0,"{'ok': True, 'value': 77183316061247400924161467692445, 'stdout': '77183316061247400924161467692445\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07543134689331055}",1,Compute: 96471073707782433805191776250454 - 19287757646535032881030308558009
